Year,Team,Rank,G,W,L,LgWin,WSWin,Name
1937,PHI,7,155,61,92,N,N,Philadelphia Phillies
1937,PIT,3,154,86,68,N,N,Pittsburgh Pirates
1937,SLA,8,156,46,108,N,N,St. Louis Browns
1937,SLN,4,157,81,73,N,N,St. Louis Cardinals
1937,WS1,6,158,73,80,N,N,Washington Senators
1938,BOS,2,150,88,61,N,N,Boston Red Sox
1938,BRO,7,151,69,80,N,N,Brooklyn Dodgers
1938,BSN,5,153,77,75,N,N,Boston Bees
1938,CHA,6,149,65,83,N,N,Chicago White Sox
1938,CHN,1,154,89,63,Y,N,Chicago Cubs
1938,CIN,4,151,82,68,N,N,Cincinnati Reds
1938,CLE,3,153,86,66,N,N,Cleveland Indians
1938,DET,4,155,84,70,N,N,Detroit Tigers
1938,NY1,3,152,83,67,N,N,New York Giants
1938,NYA,1,157,99,53,Y,Y,New York Yankees
1938,PHA,8,154,53,99,N,N,Philadelphia Athletics
1938,PHI,8,151,45,105,N,N,Philadelphia Phillies
1938,PIT,2,152,86,64,N,N,Pittsburgh Pirates
1938,SLA,7,156,55,97,N,N,St. Louis Browns
1938,SLN,6,156,71,80,N,N,St. Louis Cardinals
1938,WS1,5,152,75,76,N,N,Washington Senators
1939,BOS,2,152,89,62,N,N,Boston Red Sox
1939,BRO,3,157,84,69,N,N,Brooklyn Dodgers
1939,BSN,7,152,63,88,N,N,Boston Bees
1939,CHA,4,155,85,69,N,N,Chicago White Sox
1939,CHN,4,156,84,70,N,N,Chicago Cubs
1939,CIN,1,156,97,57,Y,N,Cincinnati Reds
1939,CLE,3,154,87,67,N,N,Cleveland Indians
1939,DET,5,155,81,73,N,N,Detroit Tigers
1939,NY1,5,151,77,74,N,N,New York Giants
1939,NYA,1,152,106,45,Y,Y,New York Yankees
1939,PHA,7,153,55,97,N,N,Philadelphia Athletics
1939,PHI,8,152,45,106,N,N,Philadelphia Phillies
1939,PIT,6,153,68,85,N,N,Pittsburgh Pirates
1939,SLA,8,156,43,111,N,N,St. Louis Browns
1939,SLN,2,155,92,61,N,N,St. Louis Cardinals
1939,WS1,6,153,65,87,N,N,Washington Senators
1940,BOS,4,154,82,72,N,N,Boston Red Sox
1940,BRO,2,156,88,65,N,N,Brooklyn Dodgers
1940,BSN,7,152,65,87,N,N,Boston Bees
1940,CHA,4,155,82,72,N,N,Chicago White Sox
1940,CHN,5,154,75,79,N,N,Chicago Cubs
1940,CIN,1,155,100,53,Y,Y,Cincinnati Reds
1940,CLE,2,155,89,65,N,N,Cleveland Indians
1940,DET,1,155,90,64,Y,N,Detroit Tigers
1940,NY1,6,152,72,80,N,N,New York Giants
1940,NYA,3,155,88,66,N,N,New York Yankees
1940,PHA,8,154,54,100,N,N,Philadelphia Athletics
1940,PHI,8,153,50,103,N,N,Philadelphia Phillies
1940,PIT,4,156,78,76,N,N,Pittsburgh Pirates
1940,SLA,6,156,67,87,N,N,St. Louis Browns
1940,SLN,3,156,84,69,N,N,St. Louis Cardinals
1940,WS1,7,154,64,90,N,N,Washington Senators
1941,BOS,2,155,84,70,N,N,Boston Red Sox
1941,BRO,1,157,100,54,Y,N,Brooklyn Dodgers
1941,BSN,7,156,62,92,N,N,Boston Braves
1941,CHA,3,156,77,77,N,N,Chicago White Sox
1941,CHN,6,155,70,84,N,N,Chicago Cubs
1941,CIN,3,154,88,66,N,N,Cincinnati Reds
1941,CLE,4,155,75,79,N,N,Cleveland Indians
1941,DET,4,155,75,79,N,N,Detroit Tigers
1941,NY1,5,156,74,79,N,N,New York Giants
1941,NYA,1,156,101,53,Y,Y,New York Yankees
1941,PHA,8,154,64,90,N,N,Philadelphia Athletics
1941,PHI,8,155,43,111,N,N,Philadelphia Phillies
1941,PIT,4,156,81,73,N,N,Pittsburgh Pirates
1941,SLA,6,157,70,84,N,N,St. Louis Browns
1941,SLN,2,155,97,56,N,N,St. Louis Cardinals
1941,WS1,6,156,70,84,N,N,Washington Senators
1942,BOS,2,152,93,59,N,N,Boston Red Sox
1942,BRO,2,155,104,50,N,N,Brooklyn Dodgers
1942,BSN,7,150,59,89,N,N,Boston Braves
1942,CHA,6,148,66,82,N,N,Chicago White Sox
1942,CHN,6,155,68,86,N,N,Chicago Cubs
1942,CIN,4,154,76,76,N,N,Cincinnati Reds
1942,CLE,4,156,75,79,N,N,Cleveland Indians
1942,DET,5,156,73,81,N,N,Detroit Tigers
1942,NY1,3,154,85,67,N,N,New York Giants
1942,NYA,1,154,103,51,Y,N,New York Yankees
1942,PHA,8,154,55,99,N,N,Philadelphia Athletics
1942,PHI,8,151,42,109,N,N,Philadelphia Phillies
1942,PIT,5,151,66,81,N,N,Pittsburgh Pirates
1942,SLA,3,151,82,69,N,N,St. Louis Browns
1942,SLN,1,156,106,48,Y,Y,St. Louis Cardinals
1942,WS1,7,151,62,89,N,N,Washington Senators
1943,BOS,7,155,68,84,N,N,Boston Red Sox
1943,BRO,3,153,81,72,N,N,Brooklyn Dodgers
1943,BSN,6,153,68,85,N,N,Boston Braves
1943,CHA,4,155,82,72,N,N,Chicago White Sox
1943,CHN,5,154,74,79,N,N,Chicago Cubs
1943,CIN,2,155,87,67,N,N,Cincinnati Reds
1943,CLE,3,153,82,71,N,N,Cleveland Indians
1943,DET,5,155,78,76,N,N,Detroit Tigers
1943,NY1,8,156,55,98,N,N,New York Giants
1943,NYA,1,155,98,56,Y,Y,New York Yankees
1943,PHA,8,155,49,105,N,N,Philadelphia Athletics
1943,PHI,7,157,64,90,N,N,Philadelphia Blue Jays
1943,PIT,4,157,80,74,N,N,Pittsburgh Pirates
1943,SLA,6,153,72,80,N,N,St. Louis Browns
1943,SLN,1,157,105,49,Y,N,St. Louis Cardinals
1943,WS1,2,153,84,69,N,N,Washington Senators
1944,BOS,4,156,77,77,N,N,Boston Red Sox
1944,BRO,7,155,63,91,N,N,Brooklyn Dodgers
1944,BSN,6,155,65,89,N,N,Boston Braves
1944,CHA,7,154,71,83,N,N,Chicago White Sox
1944,CHN,4,157,75,79,N,N,Chicago Cubs
1944,CIN,3,155,89,65,N,N,Cincinnati Reds
1944,CLE,5,155,72,82,N,N,Cleveland Indians
1944,DET,2,156,88,66,N,N,Detroit Tigers
1944,NY1,5,155,67,87,N,N,New York Giants
1944,NYA,3,154,83,71,N,N,New York Yankees
1944,PHA,5,155,72,82,N,N,Philadelphia Athletics
1944,PHI,8,154,61,92,N,N,Philadelphia Blue Jays
1944,PIT,2,158,90,63,N,N,Pittsburgh Pirates
1944,SLA,1,154,89,65,Y,N,St. Louis Browns
1944,SLN,1,157,105,49,Y,Y,St. Louis Cardinals
1944,WS1,8,154,64,90,N,N,Washington Senators
1945,BOS,7,157,71,83,N,N,Boston Red Sox
1945,BRO,3,155,87,67,N,N,Brooklyn Dodgers
1945,BSN,6,154,67,85,N,N,Boston Braves
1945,CHA,6,150,71,78,N,N,Chicago White Sox
1945,CHN,1,155,98,56,Y,N,Chicago Cubs
1945,CIN,7,154,61,93,N,N,Cincinnati Reds
1945,CLE,5,147,73,72,N,N,Cleveland Indians
1945,DET,1,155,88,65,Y,Y,Detroit Tigers
1945,NY1,5,154,78,74,N,N,New York Giants
1945,NYA,4,152,81,71,N,N,New York Yankees
1945,PHA,8,153,52,98,N,N,Philadelphia Athletics
1945,PHI,8,154,46,108,N,N,Philadelphia Phillies
1945,PIT,4,155,82,72,N,N,Pittsburgh Pirates
1945,SLA,3,154,81,70,N,N,St. Louis Browns
1945,SLN,2,155,95,59,N,N,St. Louis Cardinals
1945,WS1,2,156,87,67,N,N,Washington Senators
1946,BOS,1,156,104,50,Y,N,Boston Red Sox
1946,BRO,2,157,96,60,N,N,Brooklyn Dodgers
1946,BSN,4,154,81,72,N,N,Boston Braves
1946,CHA,5,155,74,80,N,N,Chicago White Sox
1946,CHN,3,155,82,71,N,N,Chicago Cubs
1946,CIN,6,156,67,87,N,N,Cincinnati Reds
1946,CLE,6,156,68,86,N,N,Cleveland Indians
1946,DET,2,155,92,62,N,N,Detroit Tigers
1946,NY1,8,154,61,93,N,N,New York Giants
1946,NYA,3,154,87,67,N,N,New York Yankees
1946,PHA,8,155,49,105,N,N,Philadelphia Athletics
1946,PHI,5,155,69,85,N,N,Philadelphia Phillies
1946,PIT,7,155,63,91,N,N,Pittsburgh Pirates
1946,SLA,7,156,66,88,N,N,St. Louis Browns
1946,SLN,1,156,98,58,Y,Y,St. Louis Cardinals
1946,WS1,4,155,76,78,N,N,Washington Senators
1947,BOS,3,157,83,71,N,N,Boston Red Sox
1947,BRO,1,155,94,60,Y,N,Brooklyn Dodgers
1947,BSN,3,154,86,68,N,N,Boston Braves
1947,CHA,6,155,70,84,N,N,Chicago White Sox
1947,CHN,6,155,69,85,N,N,Chicago Cubs
1947,CIN,5,154,73,81,N,N,Cincinnati Reds
1947,CLE,4,157,80,74,N,N,Cleveland Indians
1947,DET,2,158,85,69,N,N,Detroit Tigers
1947,NY1,4,155,81,73,N,N,New York Giants
1947,NYA,1,155,97,57,Y,Y,New York Yankees
1947,PHA,5,156,78,76,N,N,Philadelphia Athletics
1947,PHI,7,155,62,92,N,N,Philadelphia Phillies
1947,PIT,7,156,62,92,N,N,Pittsburgh Pirates
1947,SLA,8,154,59,95,N,N,St. Louis Browns
1947,SLN,2,156,89,65,N,N,St. Louis Cardinals
1947,WS1,7,154,64,90,N,N,Washington Senators
1948,BOS,2,155,96,59,N,N,Boston Red Sox
1948,BRO,3,155,84,70,N,N,Brooklyn Dodgers
1948,BSN,1,154,91,62,Y,N,Boston Braves
1948,CHA,8,154,51,101,N,N,Chicago White Sox
1948,CHN,8,155,64,90,N,N,Chicago Cubs
1948,CIN,7,153,64,89,N,N,Cincinnati Reds
1948,CLE,1,156,97,58,Y,Y,Cleveland Indians
1948,DET,5,154,78,76,N,N,Detroit Tigers
1948,NY1,5,155,78,76,N,N,New York Giants
1948,NYA,3,154,94,60,N,N,New York Yankees
1948,PHA,4,154,84,70,N,N,Philadelphia Athletics
1948,PHI,6,155,66,88,N,N,Philadelphia Phillies
1948,PIT,4,156,83,71,N,N,Pittsburgh Pirates
1948,SLA,6,155,59,94,N,N,St. Louis Browns
1948,SLN,2,155,85,69,N,N,St. Louis Cardinals
1948,WS1,7,154,56,97,N,N,Washington Senators
1949,BOS,2,155,96,58,N,N,Boston Red Sox
1949,BRO,1,156,97,57,Y,N,Brooklyn Dodgers
1949,BSN,4,157,75,79,N,N,Boston Braves
1949,CHA,6,154,63,91,N,N,Chicago White Sox
1949,CHN,8,154,61,93,N,N,Chicago Cubs
1949,CIN,7,156,62,92,N,N,Cincinnati Reds
1949,CLE,3,154,89,65,N,N,Cleveland Indians
1949,DET,4,155,87,67,N,N,Detroit Tigers
1949,NY1,5,156,73,81,N,N,New York Giants
1949,NYA,1,155,97,57,Y,Y,New York Yankees
1949,PHA,5,154,81,73,N,N,Philadelphia Athletics
1949,PHI,3,154,81,73,N,N,Philadelphia Phillies
1949,PIT,6,154,71,83,N,N,Pittsburgh Pirates
1949,SLA,7,155,53,101,N,N,St. Louis Browns
1949,SLN,2,157,96,58,N,N,St. Louis Cardinals
1949,WS1,8,154,50,104,N,N,Washington Senators
1950,BOS,3,154,94,60,N,N,Boston Red Sox
1950,BRO,2,155,89,65,N,N,Brooklyn Dodgers
1950,BSN,4,156,83,71,N,N,Boston Braves
1950,CHA,6,156,60,94,N,N,Chicago White Sox
1950,CHN,7,154,64,89,N,N,Chicago Cubs
1950,CIN,6,153,66,87,N,N,Cincinnati Reds
1950,CLE,4,155,92,62,N,N,Cleveland Indians
1950,DET,2,157,95,59,N,N,Detroit Tigers
1950,NY1,3,154,86,68,N,N,New York Giants
1950,NYA,1,155,98,56,Y,Y,New York Yankees
1950,PHA,8,154,52,102,N,N,Philadelphia Athletics
1950,PHI,1,157,91,63,Y,N,Philadelphia Phillies
1950,PIT,8,154,57,96,N,N,Pittsburgh Pirates
1950,SLA,7,154,58,96,N,N,St. Louis Browns
1950,SLN,5,153,78,75,N,N,St. Louis Cardinals
1950,WS1,5,155,67,87,N,N,Washington Senators
1951,BOS,3,154,87,67,N,N,Boston Red Sox
1951,BRO,2,158,97,60,N,N,Brooklyn Dodgers
1951,BSN,4,155,76,78,N,N,Boston Braves
1951,CHA,4,155,81,73,N,N,Chicago White Sox
1951,CHN,8,155,62,92,N,N,Chicago Cubs
1951,CIN,6,155,68,86,N,N,Cincinnati Reds
1951,CLE,2,155,93,61,N,N,Cleveland Indians
1951,DET,5,154,73,81,N,N,Detroit Tigers
1951,NY1,1,157,98,59,Y,N,New York Giants
1951,NYA,1,154,98,56,Y,Y,New York Yankees
1951,PHA,6,154,70,84,N,N,Philadelphia Athletics
1951,PHI,5,154,73,81,N,N,Philadelphia Phillies
1951,PIT,7,155,64,90,N,N,Pittsburgh Pirates
1951,SLA,8,154,52,102,N,N,St. Louis Browns
1951,SLN,3,155,81,73,N,N,St. Louis Cardinals
1951,WS1,7,154,62,92,N,N,Washington Senators
1952,BOS,6,154,76,78,N,N,Boston Red Sox
1952,BRO,1,155,96,57,Y,N,Brooklyn Dodgers
1952,BSN,7,155,64,89,N,N,Boston Braves
1952,CHA,3,156,81,73,N,N,Chicago White Sox
1952,CHN,5,155,77,77,N,N,Chicago Cubs
1952,CIN,6,154,69,85,N,N,Cincinnati Reds
1952,CLE,2,155,93,61,N,N,Cleveland Indians
1952,DET,8,156,50,104,N,N,Detroit Tigers
1952,NY1,2,154,92,62,N,N,New York Giants
1952,NYA,1,154,95,59,Y,Y,New York Yankees
1952,PHA,4,155,79,75,N,N,Philadelphia Athletics
1952,PHI,4,154,87,67,N,N,Philadelphia Phillies
1952,PIT,8,155,42,112,N,N,Pittsburgh Pirates
1952,SLA,7,155,64,90,N,N,St. Louis Browns
1952,SLN,3,154,88,66,N,N,St. Louis Cardinals
1952,WS1,5,157,78,76,N,N,Washington Senators
1953,BOS,4,153,84,69,N,N,Boston Red Sox
1953,BRO,1,155,105,49,Y,N,Brooklyn Dodgers
1953,CHA,3,156,89,65,N,N,Chicago White Sox
1953,CHN,7,155,65,89,N,N,Chicago Cubs
1953,CIN,6,155,68,86,N,N,Cincinnati Reds
1953,CLE,2,155,92,62,N,N,Cleveland Indians
1953,DET,6,158,60,94,N,N,Detroit Tigers
1953,ML1,2,157,92,62,N,N,Milwaukee Braves
1953,NY1,5,155,70,84,N,N,New York Giants
1953,NYA,1,151,99,52,Y,Y,New York Yankees
1953,PHA,7,157,59,95,N,N,Philadelphia Athletics
1953,PHI,3,156,83,71,N,N,Philadelphia Phillies
1953,PIT,8,154,50,104,N,N,Pittsburgh Pirates
1953,SLA,8,154,54,100,N,N,St. Louis Browns
1953,SLN,3,157,83,71,N,N,St. Louis Cardinals
1953,WS1,5,152,76,76,N,N,Washington Senators
1954,BAL,7,154,54,100,N,N,Baltimore Orioles
1954,BOS,4,156,69,85,N,N,Boston Red Sox
1954,BRO,2,154,92,62,N,N,Brooklyn Dodgers
1954,CHA,3,155,94,60,N,N,Chicago White Sox
1954,CHN,7,154,64,90,N,N,Chicago Cubs
1954,CIN,5,154,74,80,N,N,Cincinnati Redlegs
1954,CLE,1,156,111,43,Y,N,Cleveland Indians
1954,DET,5,155,68,86,N,N,Detroit Tigers
1954,ML1,3,154,89,65,N,N,Milwaukee Braves
1954,NY1,1,154,97,57,Y,Y,New York Giants
1954,NYA,2,155,103,51,N,N,New York Yankees
1954,PHA,8,156,51,103,N,N,Philadelphia Athletics
1954,PHI,4,154,75,79,N,N,Philadelphia Phillies
1954,PIT,8,154,53,101,N,N,Pittsburgh Pirates
1954,SLN,6,154,72,82,N,N,St. Louis Cardinals
1954,WS1,6,155,66,88,N,N,Washington Senators
1955,BAL,7,156,57,97,N,N,Baltimore Orioles
1955,BOS,4,154,84,70,N,N,Boston Red Sox
1955,BRO,1,154,98,55,Y,Y,Brooklyn Dodgers
1955,CHA,3,155,91,63,N,N,Chicago White Sox
1955,CHN,6,154,72,81,N,N,Chicago Cubs
1955,CIN,5,154,75,79,N,N,Cincinnati Redlegs
1955,CLE,2,154,93,61,N,N,Cleveland Indians
1955,DET,5,154,79,75,N,N,Detroit Tigers
1955,KC1,6,155,63,91,N,N,Kansas City Athletics
1955,ML1,2,154,85,69,N,N,Milwaukee Braves
1955,NY1,3,154,80,74,N,N,New York Giants
1955,NYA,1,154,96,58,Y,N,New York Yankees
1955,PHI,4,154,77,77,N,N,Philadelphia Phillies
1955,PIT,8,154,60,94,N,N,Pittsburgh Pirates
1955,SLN,7,154,68,86,N,N,St. Louis Cardinals
1955,WS1,8,154,53,101,N,N,Washington Senators
1956,BAL,6,154,69,85,N,N,Baltimore Orioles
1956,BOS,4,155,84,70,N,N,Boston Red Sox
1956,BRO,1,154,93,61,Y,N,Brooklyn Dodgers
1956,CHA,3,154,85,69,N,N,Chicago White Sox
1956,CHN,8,157,60,94,N,N,Chicago Cubs
1956,CIN,3,155,91,63,N,N,Cincinnati Redlegs
1956,CLE,2,155,88,66,N,N,Cleveland Indians
1956,DET,5,155,82,72,N,N,Detroit Tigers
1956,KC1,8,154,52,102,N,N,Kansas City Athletics
1956,ML1,2,155,92,62,N,N,Milwaukee Braves
1956,NY1,6,154,67,87,N,N,New York Giants
1956,NYA,1,154,97,57,Y,Y,New York Yankees
1956,PHI,5,154,71,83,N,N,Philadelphia Phillies
1956,PIT,7,157,66,88,N,N,Pittsburgh Pirates
1956,SLN,4,156,76,78,N,N,St. Louis Cardinals
1956,WS1,7,155,59,95,N,N,Washington Senators
1957,BAL,5,154,76,76,N,N,Baltimore Orioles
1957,BOS,3,154,82,72,N,N,Boston Red Sox
1957,BRO,3,154,84,70,N,N,Brooklyn Dodgers
1957,CHA,2,155,90,64,N,N,Chicago White Sox
1957,CHN,7,156,62,92,N,N,Chicago Cubs
1957,CIN,4,154,80,74,N,N,Cincinnati Redlegs
1957,CLE,6,153,76,77,N,N,Cleveland Indians
1957,DET,4,154,78,76,N,N,Detroit Tigers
1957,KC1,7,154,59,94,N,N,Kansas City Athletics
1957,ML1,1,155,95,59,Y,Y,Milwaukee Braves
1957,NY1,6,154,69,85,N,N,New York Giants
1957,NYA,1,154,98,56,Y,N,New York Yankees
1957,PHI,5,156,77,77,N,N,Philadelphia Phillies
1957,PIT,7,155,62,92,N,N,Pittsburgh Pirates
1957,SLN,2,154,87,67,N,N,St. Louis Cardinals
1957,WS1,8,154,55,99,N,N,Washington Senators
1958,BAL,6,154,74,79,N,N,Baltimore Orioles
1958,BOS,3,155,79,75,N,N,Boston Red Sox
1958,CHA,2,155,82,72,N,N,Chicago White Sox
1958,CHN,5,154,72,82,N,N,Chicago Cubs
1958,CIN,4,154,76,78,N,N,Cincinnati Redlegs
1958,CLE,4,153,77,76,N,N,Cleveland Indians
1958,DET,5,154,77,77,N,N,Detroit Tigers
1958,KC1,7,156,73,81,N,N,Kansas City Athletics
1958,LAN,7,154,71,83,N,N,Los Angeles Dodgers
1958,ML1,1,154,92,62,Y,N,Milwaukee Braves
1958,NYA,1,155,92,62,Y,Y,New York Yankees
1958,PHI,8,154,69,85,N,N,Philadelphia Phillies
1958,PIT,2,154,84,70,N,N,Pittsburgh Pirates
1958,SFN,3,154,80,74,N,N,San Francisco Giants
1958,SLN,5,154,72,82,N,N,St. Louis Cardinals
1958,WS1,8,156,61,93,N,N,Washington Senators
1959,BAL,6,155,74,80,N,N,Baltimore Orioles
1959,BOS,5,154,75,79,N,N,Boston Red Sox
1959,CHA,1,156,94,60,Y,N,Chicago White Sox
1959,CHN,5,155,74,80,N,N,Chicago Cubs
1959,CIN,5,154,74,80,N,N,Cincinnati Redlegs
1959,CLE,2,154,89,65,N,N,Cleveland Indians
1959,DET,4,154,76,78,N,N,Detroit Tigers
1959,KC1,7,154,66,88,N,N,Kansas City Athletics
1959,LAN,1,156,88,68,Y,Y,Los Angeles Dodgers
1959,ML1,2,157,86,70,N,N,Milwaukee Braves
1959,NYA,3,155,79,75,N,N,New York Yankees
1959,PHI,8,155,64,90,N,N,Philadelphia Phillies
1959,PIT,4,155,78,76,N,N,Pittsburgh Pirates
1959,SFN,3,154,83,71,N,N,San Francisco Giants
1959,SLN,7,154,71,83,N,N,St. Louis Cardinals
1959,WS1,8,154,63,91,N,N,Washington Senators
1960,BAL,2,154,89,65,N,N,Baltimore Orioles
1960,BOS,7,154,65,89,N,N,Boston Red Sox
1960,CHA,3,154,87,67,N,N,Chicago White Sox
1960,CHN,7,156,60,94,N,N,Chicago Cubs
1960,CIN,6,154,67,87,N,N,Cincinnati Reds
1960,CLE,4,154,76,78,N,N,Cleveland Indians
1960,DET,6,154,71,83,N,N,Detroit Tigers
1960,KC1,8,155,58,96,N,N,Kansas City Athletics
1960,LAN,4,154,82,72,N,N,Los Angeles Dodgers
1960,ML1,2,154,88,66,N,N,Milwaukee Braves
1960,NYA,1,155,97,57,Y,N,New York Yankees
1960,PHI,8,154,59,95,N,N,Philadelphia Phillies
1960,PIT,1,155,95,59,Y,Y,Pittsburgh Pirates
1960,SFN,5,156,79,75,N,N,San Francisco Giants
1960,SLN,3,155,86,68,N,N,St. Louis Cardinals
1960,WS1,5,154,73,81,N,N,Washington Senators
1961,BAL,3,163,95,67,N,N,Baltimore Orioles
1961,BOS,6,163,76,86,N,N,Boston Red Sox
1961,CHA,4,163,86,76,N,N,Chicago White Sox
1961,CHN,7,156,64,90,N,N,Chicago Cubs
1961,CIN,1,154,93,61,Y,N,Cincinnati Reds
1961,CLE,5,161,78,83,N,N,Cleveland Indians
1961,DET,2,163,101,61,N,N,Detroit Tigers
1961,KC1,9,162,61,100,N,N,Kansas City Athletics
1961,LAA,8,162,70,91,N,N,Los Angeles Angels
1961,LAN,2,154,89,65,N,N,Los Angeles Dodgers
1961,MIN,7,161,70,90,N,N,Minnesota Twins
1961,ML1,4,155,83,71,N,N,Milwaukee Braves
1961,NYA,1,163,109,53,Y,Y,New York Yankees
1961,PHI,8,155,47,107,N,N,Philadelphia Phillies
1961,PIT,6,154,75,79,N,N,Pittsburgh Pirates
1961,SFN,3,155,85,69,N,N,San Francisco Giants
1961,SLN,5,155,80,74,N,N,St. Louis Cardinals
1961,WS2,9,161,61,100,N,N,Washington Senators
1962,BAL,7,162,77,85,N,N,Baltimore Orioles
1962,BOS,8,160,76,84,N,N,Boston Red Sox
1962,CHA,5,162,85,77,N,N,Chicago White Sox
1962,CHN,9,162,59,103,N,N,Chicago Cubs
1962,CIN,3,162,98,64,N,N,Cincinnati Reds
1962,CLE,6,162,80,82,N,N,Cleveland Indians
1962,DET,4,161,85,76,N,N,Detroit Tigers
1962,HOU,8,162,64,96,N,N,Houston Colt .45's
1962,KC1,9,162,72,90,N,N,Kansas City Athletics
1962,LAA,3,162,86,76,N,N,Los Angeles Angels
1962,LAN,2,165,102,63,N,N,Los Angeles Dodgers
1962,MIN,2,163,91,71,N,N,Minnesota Twins
1962,ML1,5,162,86,76,N,N,Milwaukee Braves
1962,NYA,1,162,96,66,Y,Y,New York Yankees
1962,NYN,10,161,40,120,N,N,New York Mets
1962,PHI,7,161,81,80,N,N,Philadelphia Phillies
1962,PIT,4,161,93,68,N,N,Pittsburgh Pirates
1962,SFN,1,165,103,62,Y,N,San Francisco Giants
1962,SLN,6,163,84,78,N,N,St. Louis Cardinals
1962,WS2,10,162,60,101,N,N,Washington Senators
1963,BAL,4,162,86,76,N,N,Baltimore Orioles
1963,BOS,7,161,76,85,N,N,Boston Red Sox
1963,CHA,2,162,94,68,N,N,Chicago White Sox
1963,CHN,7,162,82,80,N,N,Chicago Cubs
1963,CIN,5,162,86,76,N,N,Cincinnati Reds
1963,CLE,5,162,79,83,N,N,Cleveland Indians
1963,DET,5,162,79,83,N,N,Detroit Tigers
1963,HOU,9,162,66,96,N,N,Houston Colt .45's
1963,KC1,8,162,73,89,N,N,Kansas City Athletics
1963,LAA,9,161,70,91,N,N,Los Angeles Angels
1963,LAN,1,163,99,63,Y,Y,Los Angeles Dodgers
1963,MIN,3,161,91,70,N,N,Minnesota Twins
1963,ML1,6,163,84,78,N,N,Milwaukee Braves
1963,NYA,1,161,104,57,Y,N,New York Yankees
1963,NYN,10,162,51,111,N,N,New York Mets
1963,PHI,4,162,87,75,N,N,Philadelphia Phillies
1963,PIT,8,162,74,88,N,N,Pittsburgh Pirates
1963,SFN,3,162,88,74,N,N,San Francisco Giants
1963,SLN,2,162,93,69,N,N,St. Louis Cardinals
1963,WS2,10,162,56,106,N,N,Washington Senators
1964,BAL,3,163,97,65,N,N,Baltimore Orioles
1964,BOS,8,162,72,90,N,N,Boston Red Sox
1964,CHA,2,162,98,64,N,N,Chicago White Sox
1964,CHN,8,162,76,86,N,N,Chicago Cubs
1964,CIN,2,163,92,70,N,N,Cincinnati Reds
1964,CLE,6,164,79,83,N,N,Cleveland Indians
1964,DET,4,163,85,77,N,N,Detroit Tigers
1964,HOU,9,162,66,96,N,N,Houston Colt .45's
1964,KC1,10,163,57,105,N,N,Kansas City Athletics
1964,LAA,5,162,82,80,N,N,Los Angeles Angels
1964,LAN,6,164,80,82,N,N,Los Angeles Dodgers
1964,MIN,6,163,79,83,N,N,Minnesota Twins
1964,ML1,5,162,88,74,N,N,Milwaukee Braves
1964,NYA,1,164,99,63,Y,N,New York Yankees
1964,NYN,10,163,53,109,N,N,New York Mets
1964,PHI,2,162,92,70,N,N,Philadelphia Phillies
1964,PIT,6,162,80,82,N,N,Pittsburgh Pirates
1964,SFN,4,162,90,72,N,N,San Francisco Giants
1964,SLN,1,162,93,69,Y,Y,St. Louis Cardinals
1964,WS2,9,162,62,100,N,N,Washington Senators
1965,BAL,3,162,94,68,N,N,Baltimore Orioles
1965,BOS,9,162,62,100,N,N,Boston Red Sox
1965,CAL,7,162,75,87,N,N,California Angels
1965,CHA,2,162,95,67,N,N,Chicago White Sox
1965,CHN,8,164,72,90,N,N,Chicago Cubs
1965,CIN,4,162,89,73,N,N,Cincinnati Reds
1965,CLE,5,162,87,75,N,N,Cleveland Indians
1965,DET,4,162,89,73,N,N,Detroit Tigers
1965,HOU,9,162,65,97,N,N,Houston Astros
1965,KC1,10,162,59,103,N,N,Kansas City Athletics
1965,LAN,1,162,97,65,Y,Y,Los Angeles Dodgers
1965,MIN,1,162,102,60,Y,N,Minnesota Twins
1965,ML1,5,162,86,76,N,N,Milwaukee Braves
1965,NYA,6,162,77,85,N,N,New York Yankees
1965,NYN,10,164,50,112,N,N,New York Mets
1965,PHI,6,162,85,76,N,N,Philadelphia Phillies
1965,PIT,3,163,90,72,N,N,Pittsburgh Pirates
1965,SFN,2,163,95,67,N,N,San Francisco Giants
1965,SLN,7,162,80,81,N,N,St. Louis Cardinals
1965,WS2,8,162,70,92,N,N,Washington Senators
1966,ATL,5,163,85,77,N,N,Atlanta Braves
1966,BAL,1,160,97,63,Y,Y,Baltimore Orioles
1966,BOS,9,162,72,90,N,N,Boston Red Sox
1966,CAL,6,162,80,82,N,N,California Angels
1966,CHA,4,163,83,79,N,N,Chicago White Sox
1966,CHN,10,162,59,103,N,N,Chicago Cubs
1966,CIN,7,160,76,84,N,N,Cincinnati Reds
1966,CLE,5,162,81,81,N,N,Cleveland Indians
1966,DET,3,162,88,74,N,N,Detroit Tigers
1966,HOU,8,163,72,90,N,N,Houston Astros
1966,KC1,7,160,74,86,N,N,Kansas City Athletics
1966,LAN,1,162,95,67,Y,N,Los Angeles Dodgers
1966,MIN,2,162,89,73,N,N,Minnesota Twins
1966,NYA,10,160,70,89,N,N,New York Yankees
1966,NYN,9,161,66,95,N,N,New York Mets
1966,PHI,4,162,87,75,N,N,Philadelphia Phillies
1966,PIT,3,162,92,70,N,N,Pittsburgh Pirates
1966,SFN,2,161,93,68,N,N,San Francisco Giants
1966,SLN,6,162,83,79,N,N,St. Louis Cardinals
